COMMAND     PID USER   FD      TYPE             DEVICE SIZE/OFF   NODE NAME
tuic-serv 11653 root  480u     IPv4             304644      0t0    TCP jp-n01.internal.cloudapp.net:53644->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  481u     IPv4             333862      0t0    TCP jp-n01.internal.cloudapp.net:60346->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  482u     IPv4             308096      0t0    TCP jp-n01.internal.cloudapp.net:50190->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  483u     IPv4             307975      0t0    TCP jp-n01.internal.cloudapp.net:40612->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  484u     IPv4             311351      0t0    TCP jp-n01.internal.cloudapp.net:50446->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  485u     IPv4             309334      0t0    TCP jp-n01.internal.cloudapp.net:39900->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  486u     IPv4             334677      0t0    TCP jp-n01.internal.cloudapp.net:33478->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  487u     IPv4             315468      0t0    TCP jp-n01.internal.cloudapp.net:38132->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  488u     IPv4             311459      0t0    TCP jp-n01.internal.cloudapp.net:54438->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  489u     IPv4             308334      0t0    TCP jp-n01.internal.cloudapp.net:35162->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  490u     IPv4             316818      0t0    TCP jp-n01.internal.cloudapp.net:41404->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  491u     IPv4             308495      0t0    TCP jp-n01.internal.cloudapp.net:40434->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  492u     IPv4             318287      0t0    TCP jp-n01.internal.cloudapp.net:37084->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  493u     IPv4             308570      0t0    TCP jp-n01.internal.cloudapp.net:34200->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  494u     IPv4             308630      0t0    TCP jp-n01.internal.cloudapp.net:36624->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  495u     IPv4             311004      0t0    TCP jp-n01.internal.cloudapp.net:42312->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  496u     IPv4             392438      0t0    TCP jp-n01.internal.cloudapp.net:40868->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  497u     IPv4             308693      0t0    TCP jp-n01.internal.cloudapp.net:52142->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  498u     IPv4             308775      0t0    TCP jp-n01.internal.cloudapp.net:38054->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  499u     IPv4             309596      0t0    TCP jp-n01.internal.cloudapp.net:54924->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  500u     IPv4             319637      0t0    TCP jp-n01.internal.cloudapp.net:59362->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  501u     IPv4             310089      0t0    TCP jp-n01.internal.cloudapp.net:54854->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  502u     IPv4             310392      0t0    TCP jp-n01.internal.cloudapp.net:33236->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  503u     IPv4             311121      0t0    TCP jp-n01.internal.cloudapp.net:59286->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  504u     IPv4             311124      0t0    TCP jp-n01.internal.cloudapp.net:59298->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  505u     IPv4             311392      0t0    TCP jp-n01.internal.cloudapp.net:51508->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  506u     IPv4             318624      0t0    TCP jp-n01.internal.cloudapp.net:52750->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  507u     IPv4             316378      0t0    TCP jp-n01.internal.cloudapp.net:43440->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  508u     IPv4             312290      0t0    TCP jp-n01.internal.cloudapp.net:51236->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  509u     IPv4             316603      0t0    TCP jp-n01.internal.cloudapp.net:49798->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  510u     IPv4             311783      0t0    TCP jp-n01.internal.cloudapp.net:53398->a23-47-146-16.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  511u     IPv4             312444      0t0    TCP jp-n01.internal.cloudapp.net:40756->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  512u     IPv4             338527      0t0    TCP jp-n01.internal.cloudapp.net:47088->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  513u     IPv4             336018      0t0    TCP jp-n01.internal.cloudapp.net:53392->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  514u     IPv4             313000      0t0    TCP jp-n01.internal.cloudapp.net:42734->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  515u     IPv4             317565      0t0    TCP jp-n01.internal.cloudapp.net:42786->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  516u     IPv4             314843      0t0    TCP jp-n01.internal.cloudapp.net:43912->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  517u     IPv4             321092      0t0    TCP jp-n01.internal.cloudapp.net:40748->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  518u     IPv4             313207      0t0    TCP jp-n01.internal.cloudapp.net:48122->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  519u     IPv4             313242      0t0    TCP jp-n01.internal.cloudapp.net:35060->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  520u     IPv4             327145      0t0    TCP jp-n01.internal.cloudapp.net:44940->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  521u     IPv4             314888      0t0    TCP jp-n01.internal.cloudapp.net:34338->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  522u     IPv4             315006      0t0    TCP jp-n01.internal.cloudapp.net:34554->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  523u     IPv4             318718      0t0    TCP jp-n01.internal.cloudapp.net:59162->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  524u     IPv4             318794      0t0    TCP jp-n01.internal.cloudapp.net:45404->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  525u     IPv4             318797      0t0    TCP jp-n01.internal.cloudapp.net:45410->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  526u     IPv4             366907      0t0    TCP jp-n01.internal.cloudapp.net:55136->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  527u     IPv4             321121      0t0    TCP jp-n01.internal.cloudapp.net:43334->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  528u     IPv4             317644      0t0    TCP jp-n01.internal.cloudapp.net:34912->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  529u     IPv4             318946      0t0    TCP jp-n01.internal.cloudapp.net:42440->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  530u     IPv4             318957      0t0    TCP jp-n01.internal.cloudapp.net:50402->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  531u     IPv4             320635      0t0    TCP jp-n01.internal.cloudapp.net:47322->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  532u     IPv4             320684      0t0    TCP jp-n01.internal.cloudapp.net:50960->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  533u     IPv4             329858      0t0    TCP jp-n01.internal.cloudapp.net:60402->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  534u     IPv4             319161      0t0    TCP jp-n01.internal.cloudapp.net:60626->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  535u     IPv4             331139      0t0    TCP jp-n01.internal.cloudapp.net:47972->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  536u     IPv4             319370      0t0    TCP jp-n01.internal.cloudapp.net:49754->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  537u     IPv4             320865      0t0    TCP jp-n01.internal.cloudapp.net:39204->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  538u     IPv4             319567      0t0    TCP jp-n01.internal.cloudapp.net:48888->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  539u     IPv4             319905      0t0    TCP jp-n01.internal.cloudapp.net:45592->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  540u     IPv4             320254      0t0    TCP jp-n01.internal.cloudapp.net:38108->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  541u     IPv4             322598      0t0    TCP jp-n01.internal.cloudapp.net:58020->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  542u     IPv4             336426      0t0    TCP jp-n01.internal.cloudapp.net:33320->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  543u     IPv4             323320      0t0    TCP jp-n01.internal.cloudapp.net:50412->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  544u     IPv4             328223      0t0    TCP jp-n01.internal.cloudapp.net:57810->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  545u     IPv4             327762      0t0    TCP jp-n01.internal.cloudapp.net:42218->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  546u     IPv4             320906      0t0    TCP jp-n01.internal.cloudapp.net:35892->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  547u     IPv4             321847      0t0    TCP jp-n01.internal.cloudapp.net:46682->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  548u     IPv4             321046      0t0    TCP jp-n01.internal.cloudapp.net:38926->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  549u     IPv4             321361      0t0    TCP jp-n01.internal.cloudapp.net:56132->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  550u     IPv4             321965      0t0    TCP jp-n01.internal.cloudapp.net:58954->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  551u     IPv4             322993      0t0    TCP jp-n01.internal.cloudapp.net:40592->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  552u     IPv4             322304      0t0    TCP jp-n01.internal.cloudapp.net:53718->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  553u     IPv4             322120      0t0    TCP jp-n01.internal.cloudapp.net:38638->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  554u     IPv4             325993      0t0    TCP jp-n01.internal.cloudapp.net:48164->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  555u     IPv4             324655      0t0    TCP jp-n01.internal.cloudapp.net:40502->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  556u     IPv4             334718      0t0    TCP jp-n01.internal.cloudapp.net:60562->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  557u     IPv4             322375      0t0    TCP jp-n01.internal.cloudapp.net:32886->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  558u     IPv4             324853      0t0    TCP jp-n01.internal.cloudapp.net:44742->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  559u     IPv4             325230      0t0    TCP jp-n01.internal.cloudapp.net:33116->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  560u     IPv4             323497      0t0    TCP jp-n01.internal.cloudapp.net:42530->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  561u     IPv4             325328      0t0    TCP jp-n01.internal.cloudapp.net:56030->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  562u     IPv4             323568      0t0    TCP jp-n01.internal.cloudapp.net:40730->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  563u     IPv4             323586      0t0    TCP jp-n01.internal.cloudapp.net:40734->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  564u     IPv4             324523      0t0    TCP jp-n01.internal.cloudapp.net:35518->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  565u     IPv4             329786      0t0    TCP jp-n01.internal.cloudapp.net:41428->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  566u     IPv4             333995      0t0    TCP jp-n01.internal.cloudapp.net:37386->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  567u     IPv4             328342      0t0    TCP jp-n01.internal.cloudapp.net:58998->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  568u     IPv4             325846      0t0    TCP jp-n01.internal.cloudapp.net:50676->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  569u     IPv4             333632      0t0    TCP jp-n01.internal.cloudapp.net:47708->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  570u     IPv4             326685      0t0    TCP jp-n01.internal.cloudapp.net:60610->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  571u     IPv4             333291      0t0    TCP jp-n01.internal.cloudapp.net:45472->a23-32-13-159.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  572u     IPv4             332418      0t0    TCP jp-n01.internal.cloudapp.net:48300->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  573u     IPv4             330257      0t0    TCP jp-n01.internal.cloudapp.net:41792->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
tuic-serv 11653 root  574u     IPv4             337255      0t0    TCP jp-n01.internal.cloudapp.net:55562->a104-71-141-50.deploy.static.akamaitechnologies.com:https (ESTABLISHED)
